Market,err_2025 Q3,err_2025 Q4,err_2026 Q1,MAE,MeanError,Variable
Akron - OH,0.004463507120249899,0.002967229689061046,0.008593493097288185,0.005341409968866377,0.005341409968866377,AskingRent
Albany - NY,-0.001229802851416606,-0.0012535337405419344,0.0014085773195413598,0.0012973046371666335,-0.00035825309080572687,AskingRent
Albuquerque - NM,0.009171020014517195,0.014712386472356731,0.02247110948934017,0.015451505325404699,0.015451505325404699,AskingRent
Anchorage - AK,0.004094640708489861,0.002187211371282749,0.014120397144202546,0.006800749741325052,0.006800749741325052,AskingRent
Asheville - NC,0.02022096605399981,0.015619393933594461,0.041614876789119126,0.025818412258904466,0.025818412258904466,AskingRent
Atlanta - GA,0.006025287572929416,0.009218469874263224,0.015700690891487845,0.010314816112893496,0.010314816112893496,AskingRent
Augusta - GA,0.00698198570024422,0.011354337148292815,0.011045749020216933,0.009794023956251322,0.009794023956251322,AskingRent
Austin - TX,0.01912673330171355,0.03536080741585246,0.05257912699422429,0.03568888923726343,0.03568888923726343,AskingRent
Bakersfield - CA,0.008390061998323928,0.013039381331158006,0.018647525461483294,0.01335898959698841,0.01335898959698841,AskingRent
Baltimore - MD,0.006834349639562087,0.008923493846249797,0.016281895085228593,0.010679912857013493,0.010679912857013493,AskingRent
Baton Rouge - LA,0.010708058538322796,0.016153425512932085,0.021194254964136405,0.016018579671797095,0.016018579671797095,AskingRent
Beaumont - TX,-0.003934993306999646,0.01014316990731079,0.016752108126510512,0.010276757113606982,0.007653428242273885,AskingRent
Birmingham - AL,0.006851423269643386,0.007900626849411951,0.01277328338996997,0.009175111169675102,0.009175111169675102,AskingRent
Boise - ID,0.013214701404299145,0.022827424369033733,0.01642339359027334,0.017488506454535407,0.017488506454535407,AskingRent
Boston - MA,0.012891606044708737,0.01948200050766824,0.022424264024512364,0.018265956858963112,0.018265956858963112,AskingRent
Brownsville-Harlingen - TX,0.012374089870677119,0.02170923891644516,0.031361845850019665,0.02181505821238065,0.02181505821238065,AskingRent
Buffalo - NY,0.005447326515818585,0.007700519871280065,0.01259742801902175,0.008581758135373466,0.008581758135373466,AskingRent
Canton - OH,0.0023170164612815736,0.0036589869226160143,0.009246615519210133,0.005074206301035907,0.005074206301035907,AskingRent
Charleston - SC,0.010815427167573,0.011975113737501375,0.01661082235481004,0.013133787753294804,0.013133787753294804,AskingRent
Charlotte - NC,0.009875967805368369,0.013609116940774935,0.023798630091179773,0.015761238279107692,0.015761238279107692,AskingRent
Chattanooga - TN,0.011992327450691675,0.015179849083687968,0.02657213510379486,0.017914770546058167,0.017914770546058167,AskingRent
Chicago - IL,0.008238013230979169,0.013098797878863033,0.0161318563398114,0.012489555816551201,0.012489555816551201,AskingRent
Cincinnati - OH,0.0056208717805188435,0.007867549414453445,0.009045583568859872,0.0075113349212773866,0.0075113349212773866,AskingRent
Cleveland - OH,0.007893244022572299,0.007272659348025123,0.008947394705366651,0.008037766025321358,0.008037766025321358,AskingRent
Colorado Springs - CO,0.02139616664519295,0.02668738551436234,0.030478762006877824,0.026187438055477703,0.026187438055477703,AskingRent
Columbia - SC,0.0029767845978484475,9.046763645215172e-06,0.013952031699634881,0.005645954353709515,0.005645954353709515,AskingRent
Columbus - OH,0.009952019666581657,0.02001427355780705,0.01933648162071122,0.016434258281699976,0.016434258281699976,AskingRent
Corpus Christi - TX,0.0009073270066031203,0.011115902252693655,0.018979125722479395,0.010334118327258723,0.010334118327258723,AskingRent
Dallas-Fort Worth - TX,0.012902966134731852,0.020232216196384045,0.03260974649477233,0.021914976275296077,0.021914976275296077,AskingRent
Dayton - OH,-0.0021434970283642496,-0.00261071031856841,-0.0009651306105535884,0.0019064459858287492,-0.0019064459858287492,AskingRent
Daytona Beach - FL,0.014625202717609032,0.019468333432365426,0.02648635123688492,0.020193295795619792,0.020193295795619792,AskingRent
Denver - CO,0.016402732627735728,0.029241528550986384,0.03574137696765178,0.027128546048791297,0.027128546048791297,AskingRent
Des Moines - IA,0.015030612770184915,0.01757831575553226,0.021994063644218187,0.018200997389978452,0.018200997389978452,AskingRent
Detroit - MI,0.007276074019674894,0.011427136347439748,0.01927957037705763,0.012660926914724091,0.012660926914724091,AskingRent
Durham - NC,0.013991230350761996,0.024422388648607796,0.02902632060821364,0.022479979869194477,0.022479979869194477,AskingRent
East Bay - CA,0.0013523899257990024,0.005577114877972411,0.0024594188749837986,0.0031296412262517372,0.0031296412262517372,AskingRent
El Paso - TX,0.0011063322561146727,0.00044385696419091403,0.006577985603702263,0.002709391608002617,0.002709391608002617,AskingRent
Fayetteville - NC,0.0027684199270051613,-0.0016264625498709773,0.0018470888890100845,0.002080657121962074,0.0009963487553814228,AskingRent
Flint - MI,0.0036085843304214382,0.003237247565522239,0.0035660884584005625,0.0034706401181147464,0.0034706401181147464,AskingRent
Fort Lauderdale - FL,0.01267109885822082,0.022848316451906325,0.026878365333566467,0.020799260214564536,0.020799260214564536,AskingRent
Fort Myers - FL,0.03157248393329026,0.05019572444010778,0.05925673863669989,0.04700831567003264,0.04700831567003264,AskingRent
Fort Wayne - IN,0.001261411711096505,-0.002321647008006522,-0.013535100976137526,0.005706053231746851,-0.004865112091015848,AskingRent
Fresno - CA,0.005753590558940758,0.010594430584824677,0.017793760425404148,0.011380593856389861,0.011380593856389861,AskingRent
Grand Rapids - MI,-0.0017897749008923824,0.013203989808022287,0.013302581900130006,0.009432115536348226,0.008238932269086638,AskingRent
Greensboro - NC,0.010264421139381419,0.014630478674859781,0.022332414939577605,0.015742438251272934,0.015742438251272934,AskingRent
Greenville - SC,0.00956220364716287,0.011530921621114132,0.019482228827377046,0.013525118031884683,0.013525118031884683,AskingRent
Gulfport-Biloxi-Pascagoula - MS,0.002612294591676001,-0.0025570660839764336,0.006085319376537779,0.003751560017396738,0.002046849294745782,AskingRent
Harrisburg - PA,0.003588271398337506,0.002952561941913734,0.006718740354240138,0.004419857898163793,0.004419857898163793,AskingRent
Hartford - CT,0.005472837722179658,0.004606985465409608,0.008699015558207845,0.006259612915265704,0.006259612915265704,AskingRent
Honolulu - HI,0.004835207927805563,-0.003332908566604287,-0.011045678393852176,0.006404598296087342,-0.003181126344216967,AskingRent
Houston - TX,0.005508837585198156,0.009756465446428386,0.021656484333254067,0.012307262454960203,0.012307262454960203,AskingRent
Huntsville - AL,0.012305773514741158,0.02693873978773509,0.028367713126073668,0.02253740880951664,0.02253740880951664,AskingRent
Indianapolis - IN,0.01086748440479901,0.022002539315164826,0.02382482235745753,0.018898282025807123,0.018898282025807123,AskingRent
Inland Empire - CA,0.011059860173576519,0.017978095296500518,0.025151981270932655,0.018063312247003232,0.018063312247003232,AskingRent
Jackson - MS,0.0020766716727658174,-0.008062477413986135,0.0011003646399871947,0.0037465045755797157,-0.0016284803670777077,AskingRent
Jacksonville - FL,0.012180208660415803,0.014866018171548534,0.019742178626162343,0.015596135152708893,0.015596135152708893,AskingRent
Kansas City - MO,0.005363205662231918,0.006839929302680403,0.004508027417284843,0.005570387460732388,0.005570387460732388,AskingRent
Killeen - TX,0.013209198555698132,0.025666669241953932,0.03433558994186381,0.024403819246505292,0.024403819246505292,AskingRent
Knoxville - TN,0.015329863572425939,0.017992938254797863,0.028498562144960937,0.02060712132406158,0.02060712132406158,AskingRent
Lafayette - LA,0.014162349035321542,0.03566498668698603,0.04147009434358917,0.03043247668863225,0.03043247668863225,AskingRent
Lakeland - FL,0.0031765086935063858,0.01748294086379365,0.028866911794969363,0.016508787117423134,0.016508787117423134,AskingRent
Lancaster - PA,0.0005486888108030552,0.004149494701645828,0.010046684077635204,0.004914955863361363,0.004914955863361363,AskingRent
Lansing - MI,0.0014070573128588393,0.007239525229112753,0.0026561408389533803,0.003767574460308324,0.003767574460308324,AskingRent
Las Vegas - NV,0.02022880946975225,0.022950009177007402,0.025092741597275814,0.02275718674801182,0.02275718674801182,AskingRent
Lehigh Valley - PA,0.0063203056645988465,0.009846242935147465,0.00796125667472869,0.008042601758158333,0.008042601758158333,AskingRent
Lexington - KY,-0.0003297817921773527,-0.006546391954039499,-0.0018212843637746001,0.002899152703330484,-0.002899152703330484,AskingRent
Little Rock - AR,0.0030113245671317124,-0.00316804885080324,-0.002043544650386142,0.002740972689440365,-0.0007334229780192233,AskingRent
Long Island - NY,0.007898824718003405,0.011937132564644237,0.014678802956764159,0.011504920079803934,0.011504920079803934,AskingRent
Los Angeles - CA,0.004642067939781724,0.01086705183054959,0.017738260458615596,0.011082460076315637,0.011082460076315637,AskingRent
Louisville - KY,0.009287690082949052,0.0137178085940024,0.019084863201015767,0.014030120625989073,0.014030120625989073,AskingRent
Madison - WI,0.00718406417503914,0.014148897695599572,0.01722773041005743,0.01285356409356538,0.01285356409356538,AskingRent
Manchester - NH,0.01755008278773773,0.020246797586085497,0.019721203492482964,0.019172694622102065,0.019172694622102065,AskingRent
McAllen - TX,0.006618846646534227,0.009742566361736538,0.022944940892518084,0.013102117966929616,0.013102117966929616,AskingRent
Melbourne - FL,0.008076964821270627,0.01437863763673164,0.03235003771714007,0.018268546725047446,0.018268546725047446,AskingRent
Memphis - TN,0.009909238212630345,0.01214755769236231,0.012685561945469881,0.011580785950154179,0.011580785950154179,AskingRent
Miami - FL,0.011589866639276747,0.017335080282993687,0.023398817401106276,0.017441254774458903,0.017441254774458903,AskingRent
Milwaukee - WI,2.0744287173357634e-05,-0.0016413460370379163,0.0006577202547664029,0.000773270192992559,-0.0003209604983660519,AskingRent
Minneapolis - MN,0.008096074143840615,0.012627402008046573,0.019869604164226118,0.013531026772037769,0.013531026772037769,AskingRent
Mobile - AL,0.016051455666354242,0.002586981319179893,0.0024988570083988026,0.007045764664644312,0.007045764664644312,AskingRent
Modesto - CA,0.011561622548591832,0.02426902919079943,0.02968527180539482,0.02183864118159536,0.02183864118159536,AskingRent
Montgomery - AL,-0.004122323948901441,0.009509175405460923,0.0061509208967411855,0.006594140083701183,0.0038459241177668893,AskingRent
Myrtle Beach - SC,0.01082945259077106,0.03191137793554477,0.038750048960314754,0.02716362649554353,0.02716362649554353,AskingRent
Naples - FL,0.01966169639588289,0.031014345067869042,0.04238479535108397,0.031020278938278634,0.031020278938278634,AskingRent
Nashville - TN,0.016129881224962173,0.025089790521875988,0.03338668594309535,0.024868785896644503,0.024868785896644503,AskingRent
New Haven - CT,0.008959196221169807,0.020105400127886863,0.025860286552775724,0.0183082943006108,0.0183082943006108,AskingRent
New Orleans - LA,0.007978941182695931,0.014072036447380643,0.019698126169643282,0.013916367933239951,0.013916367933239951,AskingRent
New York - NY,0.0031617105940997536,0.007429357574078144,0.007685936884768818,0.006092335017648905,0.006092335017648905,AskingRent
Norfolk - VA,-0.0008595194557141639,-0.003473342677297264,-0.005153052469710984,0.003161971534240804,-0.003161971534240804,AskingRent
Northern New Jersey - NJ,0.0008334113680434907,0.007113006870853145,0.012154650812518542,0.006700356350471726,0.006700356350471726,AskingRent
Northwest Arkansas - AR,0.0007084613595245148,0.00881969419383244,0.016603530748840578,0.00871056210073251,0.00871056210073251,AskingRent
Ocala - FL,0.011951616592003278,0.019737374086823634,0.029289313800571426,0.02032610149313278,0.02032610149313278,AskingRent
Ogden - UT,0.016451425841283784,0.020205406555497518,0.02589104859672453,0.020849293664501944,0.020849293664501944,AskingRent
Oklahoma City - OK,3.710907142373543e-05,0.0072174573903313055,0.022471759789349788,0.009908775417034943,0.009908775417034943,AskingRent
Omaha - NE,0.0030253508328039747,0.008620502834951305,0.014094666180977544,0.008580173282910941,0.008580173282910941,AskingRent
Orange County - CA,-0.001731861483808439,0.0017759305638245237,0.013855412108317866,0.0057877347186502765,0.004633160396111317,AskingRent
Orlando - FL,0.01317420911004874,0.019671653304068393,0.03187798640077222,0.021574616271629782,0.021574616271629782,AskingRent
Palm Beach - FL,0.011197898140733686,0.014910786340865068,0.021146299178405048,0.015751661220001267,0.015751661220001267,AskingRent
Pensacola - FL,0.013506980284281322,0.018052590905314636,0.018926335248272252,0.016828635479289405,0.016828635479289405,AskingRent
Philadelphia - PA,0.005375873416859522,0.013110763825390559,0.01669967781619719,0.01172877168614909,0.01172877168614909,AskingRent
Phoenix - AZ,0.008225028805026402,0.008748054417207496,0.012195054055380572,0.00972271242587149,0.00972271242587149,AskingRent
Pittsburgh - PA,0.005266966492688541,0.007769611743483562,0.009013523821209013,0.007350034019127039,0.007350034019127039,AskingRent
Port St. Lucie - FL,0.020565437715235557,0.026097016841386766,0.02002395836385662,0.022228804306826316,0.022228804306826316,AskingRent
Portland - ME,0.013810854286320895,0.021793294679923192,0.015312068782329824,0.01697207258285797,0.01697207258285797,AskingRent
Portland - OR,0.008645322242511577,0.018860370955356864,0.025167015941317095,0.017557569713061844,0.017557569713061844,AskingRent
Poughkeepsie - NY,,,,,,AskingRent
Providence - RI,-0.0028287535468165537,0.002535057545336672,0.006774269590050563,0.004046026894067929,0.0021601911961902274,AskingRent
Provo - UT,0.010380544835438266,0.032972796331336984,0.03605398458756415,0.0264691085847798,0.0264691085847798,AskingRent
Raleigh - NC,0.019781669790562728,0.020834823512710043,0.026068459456010884,0.022228317586427886,0.022228317586427886,AskingRent
Reading - PA,-0.0008226391819499135,0.011607263442296456,0.012834256763758711,0.00842138646266836,0.007872960341368418,AskingRent
Reno - NV,0.010212375499241477,0.007334403588123428,0.004903986727424092,0.007483588604929666,0.007483588604929666,AskingRent
Richmond - VA,0.009057816880967628,0.0021162975740190992,-0.002033055455094024,0.004402389970026917,0.0030470196666309013,AskingRent
Rochester - NY,0.0011250034441714352,0.006440009950738013,0.006025112554981282,0.00453004198329691,0.00453004198329691,AskingRent
Sacramento - CA,0.007416127144601936,0.012015822938138743,0.01674978750011602,0.012060579194285567,0.012060579194285567,AskingRent
Saint Louis - MO,8.95696390721401e-05,0.0020859832866013672,0.006860322355874304,0.003011958427182604,0.003011958427182604,AskingRent
Salem - OR,0.004213577251285239,0.0156567524579182,0.025369696997524782,0.01508000890224274,0.01508000890224274,AskingRent
Salinas - CA,-0.0003265013687219209,-0.0007113771751057207,0.005862827908385437,0.002300235484071026,0.0016083164548525986,AskingRent
Salisbury - MD,0.0054138975306687875,0.007422246815885325,0.04609477044751742,0.01964363826469051,0.01964363826469051,AskingRent
Salt Lake City - UT,0.015225741206477128,0.03179410495663204,0.03203429414663672,0.02635138010324863,0.02635138010324863,AskingRent
San Antonio - TX,0.023410256158492793,0.03663667045077701,0.04124300139544479,0.033763309334904866,0.033763309334904866,AskingRent
San Diego - CA,0.008657763269809715,0.01425465643176349,0.01913993627955135,0.014017451993708185,0.014017451993708185,AskingRent
San Francisco - CA,-0.0015451908541415094,0.0012845537570671528,-0.01722718915209631,0.006685644587768325,-0.005829275416390223,AskingRent
San Jose - CA,-0.0032525028035459425,-0.0011635657984646608,-0.003436179724391586,0.0026174161088007297,-0.0026174161088007297,AskingRent
Santa Barbara - CA,0.002017807350579659,0.01146879801784395,0.013248008645532217,0.008911538004651942,0.008911538004651942,AskingRent
Santa Rosa - CA,0.012902081250615649,0.022939880176501726,0.025532852535169792,0.02045827132076239,0.02045827132076239,AskingRent
Sarasota - FL,0.030112833708908715,0.045614557934139266,0.05327793037803774,0.04300177400702857,0.04300177400702857,AskingRent
Savannah - GA,0.019400553322635794,0.02776598752067405,0.04173680069263952,0.029634447178649787,0.029634447178649787,AskingRent
Scranton - PA,-0.0038564319674003755,-0.002174306483950339,0.00364092330033694,0.0032238872505625515,-0.0007966050503379248,AskingRent
Seattle - WA,0.007283914533698144,0.016202405644132556,0.02383349580290317,0.015773271993577958,0.015773271993577958,AskingRent
Shreveport - LA,0.009109920887110712,0.01194194987425623,0.007367924936759085,0.009473265232708675,0.009473265232708675,AskingRent
Spokane - WA,0.007244767092349669,0.012441420050588237,0.01857452277305871,0.012753569971998871,0.012753569971998871,AskingRent
Springfield - MA,0.002781940838649355,0.0003841904047050537,0.0070274001262853325,0.003397843789879914,0.003397843789879914,AskingRent
Springfield - MO,0.006574798349771038,-0.0017804587621335077,0.007851874066941988,0.005402377059615511,0.004215404551526507,AskingRent
Stamford - CT,0.009564725614719105,0.021838746207625603,0.028480405864675706,0.01996129256234014,0.01996129256234014,AskingRent
Stockton - CA,0.011163658450377811,0.021308926910140746,0.02986631655379346,0.02077963397143734,0.02077963397143734,AskingRent
Syracuse - NY,-0.005235828297875944,0.00021273399667420811,0.003993505875786951,0.0031473560567790346,-0.00034319614180492824,AskingRent
Tallahassee - FL,0.010859371535170137,0.001855518832680092,0.017960998520409888,0.010225296296086706,0.010225296296086706,AskingRent
Tampa - FL,0.029847499346311146,0.047702176635751936,0.0614523846606192,0.046334020214227424,0.046334020214227424,AskingRent
Toledo - OH,0.008541939647203511,0.007830387242443004,0.004306599327958294,0.0068929754058682695,0.0068929754058682695,AskingRent
Trenton - NJ,0.013394611248675026,0.018671785613096903,0.02157120504977339,0.017879200637181774,0.017879200637181774,AskingRent
Tucson - AZ,0.01891195681914115,0.034048867537787686,0.040278251263081155,0.031079691873336663,0.031079691873336663,AskingRent
Tulsa - OK,0.004398337206513059,0.012517664646735982,0.01755511823582001,0.011490373363023018,0.011490373363023018,AskingRent
Vallejo-Fairfield - CA,0.017787139833702836,0.02359279068811193,0.026273681997643905,0.02255120417315289,0.02255120417315289,AskingRent
Ventura - CA,0.022727954062911282,0.029897547473766495,0.030744384645644218,0.027789962060774,0.027789962060774,AskingRent
Visalia - CA,0.010585042583895143,0.007180187860602372,0.006928169336533729,0.008231133260343748,0.008231133260343748,AskingRent
Washington - DC,0.011200015724710632,0.01505662989322265,0.017058214202598565,0.01443828660684395,0.01443828660684395,AskingRent
Wichita - KS,5.370284388428459e-05,0.003406918547227855,0.005000160308253898,0.002820260566455346,0.002820260566455346,AskingRent
Winston-Salem - NC,0.008825034737592108,0.011978889650324565,0.009225240037885607,0.010009721475267427,0.010009721475267427,AskingRent
Worcester - MA,0.011073983539002685,0.014768202923773455,0.024453843818679877,0.016765343427152007,0.016765343427152007,AskingRent
York - PA,0.010238869478989221,0.001459464868377891,0.016328309396610896,0.009342214581326003,0.009342214581326003,AskingRent
Youngstown - OH,-0.005420422740530562,-0.007910567495004406,-0.0023871728097912825,0.005239387681775416,-0.005239387681775416,AskingRent
